algo,n_clusters_found,n_clusters_db_score_is_min,n_clusters_ch_score_is_max,n_clusters_silhouette_score_is_max,silhouette_score,hopkins_statistic,umap_n_neighbors,umap_min_dist,umap_metric,umap_n_components,trustworthiness,eps,dbscan_min_samples,validity_index,cluster_labels
dbscan,45,,,,,0.12779194163010735,5,0.01,euclidean,2,0.9803316532258064,0.29244186570565217,6,0.4685657313724268,"[ 0  1  2  2  3  4  5  7  6  7  8  6  9  2  5  3 -1 10  8  0 11 12 13 14
 13 15 13 16 10  0 20  7  6  7 12 -1 17 16  2 -1  2 18  6 19 18 20  0  0
 18 21 10 22 19 17 11 21 20  3 23 12  0 24  3 25 18 19  2 18 38  3 17 23
 26  4 19 15  0 27 13 28 29 21 -1  2  0  9 20  6 27  0 19 28 15  9  7 24
 27  6 30 13 31  7 18 15  3 27 32  8 21 30  0 -1  2 28  3 10  0 21 33 29
 -1  3 33 13 18 34 35 15 18 34 30 11 17  3 -1 36 19  1  2  0 35 25 37 16
  7  6 12  9 21 16 30 26 29 38 19 24 19  6 32 11 11 26 19  1  4 18 -1 -1
  8 23 15 18 13 25  9  8 17 29 17 19 29 10  0 16 36 38 24  5  2 27  7 36
 18 13 35 33 21 23  8 18 39 -1 23 13 40  0 19 29 19 44 21 19 11  0  0 21
 -1 13  4  0  5 -1 18  8  0 13 41 18  0 -1 36 21 12 15  7 17  0 42 19 29
  3  1  5  6 21 23 38 28 11  7  0  9  2  3  9 30  6 11  5  6  3  2  8 24
 31 22 20 12  6 19  6 30  7 30  6  4 -1  6 34  0  0 18  0  0  8 11 17 26
 15 19  6  1  0  4  0  5  4 44  8  6 23  5  9 43 35  2 43 12 18 11 19 -1
  9 17 19 17 12  2  7 17 -1  9 25 16 33 30  6 15  1 18 22  3 15  6  8  2
 21 22 19 -1 41  0 29  1  0  3 -1 15 41 19  9  7  1 19 29 10 24 14  6 38
 44  6 21 13 18 34  5  9 29 21 -1 18 33  9  6  9 24  0 29 -1  6  8 29 29
  8 14 14 17 10 19 18 42 18 -1 24 24 17  3 20 -1  0 11  0 -1 24  3  4  4
 29 43 42 41  0 17 42  7 18 27  4 22  6 19  0 13 15 18  3 18 33 29 14 17
 18 -1 12  1  4  0 29  0 17  6 30  7 19 21  3 27 26 26 42 33 22 29  3 18
 14  5  2 -1 10 30 41 19 20 10 -1  3 22  3  6  4 17 38  8 21 17 -1 29  3
 30 12 36  4  7 17 -1  0 24  3 18 13  7  6 36  7 33 26  0  3 13  5  0 21
  3 17  6  0  6 19 38 16  2 16  0  1  0 -1  1 21 21 40 13  4  0 18 19  4
 21 26  5 23  1  3 37  0  4 13  5  3 16 18 18 26 40 38 13  2  4  0  0 31
 18 23 22 42 12  0 24 17  8 20 13 29 17 11  1  3  4  0 -1  3  3 18 20 37
  7 38 18 30 12  5 21 28 32 11  0 29  2  8 17 34  3 30 31  9 19  8  4 27
 13 18  3  0 23 39 13 23  6 37 19 12  5  8 27 16  2  8 33 31 -1 17 24  0
  2  5  0 30  4 10 17 21 41 29 28 31  6 12  8  9  3 43 26  0  9 33 23 33
 18 -1  1 28 12 19 44 26 -1 39 13  3 10  3  6 31 10  3  0 29 17  0 23 26
 27 26 -1 23 31  3 22 34  0 19 40  4  3 17  0 21 21 16  4 17 43 29 43  7
  1 17 19  8 27 17 21  0 44 13 29 21 34  0 19 11 26 -1  5 37 29 35 12 11
 15 33 18  6 12 17  7 39 21  0 11  3 29 21 18 17 27  3 34 40 18 38  0 39
  0  3 18 17  6 17 34 17 -1 19 33 25 21 29 34  8 18  7 39 19 19 13  2  8
 31 32 11 33 -1 16  4 19 -1 10  8 27  8 12 24  2 15 42 21  5 16 21 38 30
 -1  4 29  9 10  4 41 11  8 12 24 18  6 16 -1 19  3 10  6  0  5 -1  0 43
  0 31 17  2 26  9  9 36 21  8  0  7 -1 27 -1 11 22 35  8 35  0 19  6 18
 19 29 17 18 44 19 21 18 19 25 38 17 30 22 16 26 41 19 17  0  0  2  0 18
  5 27 24  0 20 29 17 42  4 21 18 29 30 -1 29 22 16 22 20 37 24 15 23 30
  4  7 -1 37 39 18 15 36 33  8  4  7 22  8 18 34  3 19 21 -1  0 40  5  1
 21 23 -1 30 27  8 18 38 13 34 30 29  6 -1 34  5 30 -1 40 25 33 18 26  1
 37  0  0 21 32  6  0  6 17 24  8 16 19 17 29 14 21  0 43  6 39 21 27 26
 20 21 29 42 19 38 18 42  9  3  9  4 29  3 21 20 31 39 28  5 20 30 30 15
  0 17 17  8 27 19  6 -1  2 34  0 32 -1 27 13 16]"
dbscan,38,,,,,0.14678324055742575,5,0.01,manhattan,2,0.978600806451613,0.31357291645614604,6,0.48809235815169527,"[ 0 33  1  1  2  3  4  5  0  5  0  0  6  1  7  2  8  5  0  0  9  8 10 11
 10  6 10 12  5  0  9  5  0  5  8 13 14 12 15 16  1 14  0 17 14 11  0  0
 14 11  5 34  3 14 18 19 15  2  9  8  0  8  2  0 14 17  1 14  0  2 20  1
  0  3 17 21  0 22 23 24 -1 12 19 15 20 18  1  0 22  0  3 24 21 18  5  8
 22  0 25 10 16  5 14 21  2 26 27 28 19  6  0 11 24  1 -1  5  0 12  5 29
 13  2 13 10 14 35 33 21 14 31 25  9 20  2 -1 14 17  6 15  0  4  0 30 12
 -1  0  8  6 19 12 25  0 29  0  3  8  3  0  9 18  9  0  3 31  3 14  3 21
  0  9 21 14 23  0  6 28 20 32 14  3 32  5 20 12 14  0  8 21 15 22  5 14
 14 23 33 13 12  9  0 14  8 16  9 23  0  0  3 29  3 -1 19  3  9  0  0 12
 13 10  3 20  4  6 14  0  0 10 32 14  0 12 14 12  8 21  5 14  0 16  3 -1
  2  6  4  0 19  9  0 24  9  5  0 18 15  2 18 25  0  9  7  0 -1 15  0  8
 13 34 11  8  0 26  0 25  5 25  0  3  3  0 35  0  0 14  0  0 28 33 14  0
 21  3  0 21  0  3  0  7  3 15  0  0  9  4  6 12 25  1 12  8 14  9  3 36
 33 14 17 14  8  9 13 14 13  6  0 12 -1 25  0 21 31 14 34  2 21  0  0 15
 15 34  3  5 32  0 36  6  0  2 16 21 32  3  6 13  6  3 29  5  8  9  0  0
 15  0 15 10 14 -1  7 18 29 19 -1 14 13 18  0  6  8  0 -1 -1 20 28 -1 32
  0 11 11 37  5  3 14 16 14 13  8  8 14  2 11 37  0  9  0  3  8  2  3  3
 32 12 16 18  0 14 16  5 14 26  3 34  0  3 -1 10 21 14 -1 14 -1 36  9 14
 14 16  8 31  3  0 32  0 14  0  6  5  3 19  2 22  0  0 16  5 34 29  3 14
 27 21 15 13 21  6 32  3  9  4  5  2 34  2  0  3 14  0  0 15 20  8 36  2
 25  8 14  3  5 14  8  0  8  2 14 10 -1 20 14  5 13  0  0  2 10  4  0 12
  2 20  0  0  0 17  0 12  1 12  0 31  0  5  6 15 19 -1 10  3 -1 14  3  3
 12  0  4  9  6  2 30 -1  3 10  5  2 12 14 14  0  0  0 23 15  3  0  0 13
 14  9 34 16  8  0  8 14  0  9 10 29 37  9  6  2  3  0 29  2  2 14  1 30
 13  0 14 25  8  7 15 24 27  9  0 32  1 28 14 -1  2 25 13 18 17 28  3 26
 10 14  2  0  9 35 23  9  0 30  3  8 21 28 22 12  1  0 13 13 31 20  8  0
 15  4  0 -1  3  4 14 13 32 29 24 13  0  8 28  6  2 12  0  0  6  5  9 -1
 14 16 18 24  8  3 15  0 12  8 10  2  5  2  0 13  5  2 20 21 20  0  1  0
 22  0  3  9 13  2 34 31  0  3  0  3  2 14  0 13 12 12  3 37 12 32 12  5
 21 37  3 28 26 14 11  0 15 10 36 -1  4  0  3 32  0 13  4 30 -1 -1  8  9
 21 13 14  0  8 14  5  8 13  0  9  2 32 15 14 14 26  2 35 -1 14  0  0  8
 -1  2 14 20  0 14  9 37  5  3  5  0 19 18  9 28 14 13  8 17  3 10  9  0
 16 27 18 -1  5 12  3  3 16  6  8 26  0  8  8  1 21  7 19  4 12 19  0 25
  5  3 29  6  5  3 32  9 28  8  8 14  0 12 16  3  2  6  0 -1  7  0  0 12
  0 13 14 15  0  6  6 14 11  0  0  5 37 26 19  9 34  4 28 25 -1 17 20 14
  3 29  0 14 15  3 19 14 17  0  0 14  5 34 12  0 32  3 37  0  0 15  0 14
  7 26  8  0 11 32 14 16  3 19 14 -1  6 37 32 34 12 34  1 30  8 21  9 25
  3  5  3 30  8 14 21 14  5  0  3  5 34 28 14 35  2  3 12 31  0  0  6 21
 19  9  3 25 22  0 14  0 23 35 25 36  0  5  9  4  6 27  0  0 -1 14  0  6
 30  0  0 15 -1  0  0  0 14  8  0 12  3 14  3 16 15  0 12  0 32 12 26  0
  9 19 32 16  3  0 14 16  6  2 33  3 29  2 15  9 16 35  1  4 11 25 25 21
 -1 37 14  0 26  3  0 -1  1  5  0 27  6 26 10 12]"
dbscan,7,,,,,0.1595849642062578,10,0.01,euclidean,2,0.9762300660233622,0.44163870088487517,6,0.5243763089268323,"[0 1 2 2 1 3 1 1 0 1 0 0 1 2 1 1 0 1 0 0 1 0 4 5 4 1 4 2 1 0 5 1 0 1 0 1 6
 2 2 1 2 6 0 3 6 5 0 0 6 5 1 4 3 6 1 5 5 1 5 0 0 0 1 0 6 3 2 6 0 1 6 5 0 3
 3 1 0 3 4 2 3 5 2 2 0 1 5 0 3 0 3 2 1 1 1 0 3 0 1 4 1 1 6 1 1 3 5 0 5 1 0
 5 2 2 1 1 0 5 1 3 1 1 1 4 6 5 1 1 6 5 1 1 6 1 6 6 3 1 2 0 1 0 0 2 1 0 0 1
 5 2 1 0 3 0 3 0 3 0 5 1 1 0 3 1 3 6 3 1 0 5 1 6 4 0 1 0 6 3 6 3 3 1 0 2 6
 0 0 1 2 3 1 6 6 4 1 1 5 5 0 6 0 5 5 4 0 0 3 3 3 5 5 3 1 0 0 5 1 4 3 0 1 1
 6 0 0 4 3 6 0 2 6 5 0 1 1 6 0 1 3 3 1 1 1 0 5 5 0 2 1 1 0 1 2 1 1 1 0 1 1
 0 1 2 0 0 1 4 5 0 0 3 0 1 1 1 0 3 3 0 5 0 0 6 0 0 0 1 6 0 1 3 0 1 0 3 0 1
 3 5 0 0 5 1 1 0 1 2 0 0 6 1 3 3 1 6 3 6 0 2 1 6 1 1 0 2 1 1 0 1 1 6 4 1 1
 0 0 2 5 4 3 1 3 0 3 1 0 1 5 1 3 3 1 1 1 3 3 1 0 5 0 0 5 0 5 4 6 5 1 1 3 5
 6 6 1 1 0 1 0 0 3 6 0 0 3 3 0 5 5 6 1 3 6 1 6 1 0 0 6 1 5 1 0 1 0 3 0 1 3
 3 3 0 1 3 0 6 1 1 6 3 3 4 0 3 0 4 1 6 1 6 1 3 5 6 6 5 0 1 3 0 3 0 6 0 1 1
 3 5 1 3 0 0 1 1 4 3 1 6 5 1 2 1 1 1 3 3 5 1 1 1 4 1 0 3 6 0 0 5 6 0 3 1 1
 0 6 3 1 6 0 0 0 1 6 4 1 0 6 1 1 0 0 1 4 1 0 5 1 6 0 0 0 3 0 2 2 2 0 1 0 1
 1 5 5 0 4 3 0 6 3 3 5 0 1 5 1 1 0 0 3 4 1 1 2 6 6 0 0 0 4 2 3 0 0 1 6 5 4
 1 0 0 0 6 0 5 4 3 6 1 1 1 3 0 3 1 1 6 5 0 1 0 6 1 0 1 5 2 5 1 0 3 2 0 6 5
 1 1 1 1 3 0 3 3 4 6 1 0 5 0 4 5 0 0 3 0 1 0 3 2 2 0 1 1 1 6 0 0 2 1 0 1 3
 1 6 5 3 3 2 1 0 0 0 1 1 0 0 0 1 1 5 1 6 5 1 2 0 3 5 0 2 0 4 1 1 1 0 1 1 1
 0 3 6 0 5 0 3 0 3 5 1 1 4 5 0 3 0 3 1 6 0 5 5 2 3 6 0 3 0 1 1 6 3 0 3 6 5
 0 5 4 3 5 1 0 3 1 0 1 1 0 3 1 0 1 1 1 6 0 0 6 1 0 5 0 1 1 3 5 6 6 3 1 5 0
 6 0 0 0 0 1 6 6 0 6 5 6 1 3 1 0 5 3 5 0 6 1 0 3 3 4 2 0 1 5 1 1 1 2 3 3 5
 1 0 3 0 0 0 2 1 1 5 1 2 5 0 1 1 3 3 1 1 3 3 1 0 0 0 6 0 2 5 3 1 1 0 0 1 0
 0 0 0 1 6 2 0 1 1 6 5 0 0 1 1 3 5 1 4 1 0 1 0 3 6 6 3 3 0 6 5 3 5 6 3 0 0
 6 1 4 2 0 3 3 6 0 0 2 0 6 1 3 0 0 5 3 6 1 3 5 6 3 1 1 3 4 2 4 5 0 0 1 5 1
 3 1 3 0 0 6 1 6 1 0 3 1 4 0 6 5 1 3 5 1 0 0 1 1 5 5 3 1 3 0 6 0 4 5 1 3 0
 1 5 1 1 1 0 0 1 6 0 1 0 0 0 5 5 0 0 0 6 0 0 2 3 6 3 5 5 0 0 0 0 5 3 0 5 5
 3 1 3 0 6 1 1 1 1 3 3 1 5 5 1 0 2 1 5 1 1 1 0 6 6 0 3 3 0 6 2 5 0 5 1 3 4
 2]"
dbscan,24,,,,,0.16131895150471232,10,0.01,manhattan,2,0.9693535804977146,0.2851175642854867,6,0.3960132306704925,"[ 0  1  2  2  3  4  5  6  0  6  7  0  1  2  5  3  8  6 -1  0  9 10 11  9
 11  1 11  2  6  0  9  6  0  6  8 12 13  2  2 14  2 13  0  4 13  9  0  0
 13  9  6 11  4 13  1  2  2  3  9 10  0 15  3  0 13  4  2 13  0  3 16  2
  0  4  4 17  0  4 11  2 18  2  2  2 16  1  2  0  4  0  4  2 17  1  6 15
  4  0  5 11 14  6 13 17  3 -1  1  7  2  1 -1  9  2  2 -1  6  0  2  6 18
 12  3 12 11 13  9  1 17 13  9  5  9 16  3 16 13  4  1  2  0  5  0 16  2
  6  0  8  1  2  2  5 21 18  0  4 15  4  0  9  1  9  0  4  1  4 13  4  5
 19  9 17 13 11  0  1  7 16 20 13  4 20  6 16  2 13  0 15 17  2  4  6 13
 13 11  1 12  2  9  7 13 10 14  9 11  0  0  4 18  4 -1  2  4  9  0  0  2
 12 11  4 16  5  1 13 19  0 11 20 13  0  2 13 -1 10 17  6 13  0 14  4 18
  3  1  5  0  2  9  0  2  9  6  0  1  2  3  1  5  0  9  5  0 -1  2  7 15
 12 11  9  8 21  4  0  5  6  5  0  4  4  0  9  0  0 13  0  0  7 -1 13 21
 17  4  0 17  0  4  0  5  4  2  7  0  9  5  1 22  5  2 22 10 13  9  4 23
  1 13  4 13 10  9 12 13 12  1  0  2 -1  5  0 17  1 13 11  3 17  0  7  2
  2 11  4  6 20  0 23  1  0  3 -1 17 20  4  1 12  1  4 18  6 15  9  0  0
  2  0  2 11 13  9  5  1 18  2 13 13 12  1  0  1 15  0 -1 16  0  7 18 20
 -1  9  9 13  6  4 13 14 13 12 15 15 13  3  9 -1  0  9  0  4 15  3  4  4
 20 22 14 20  0 13 14  6 13  4  4 11  0  4 16 11 -1 13 -1 13 -1 23  9 13
 13 -1 10  1  4  0 20  0 13  0  1  6  4  2  3  4 21 21 14  6 11 18  4 13
  1  5  2 12 17  1 20  4  9  5  6  3 11  3  0  4 13  0 19  2 16  8 23  3
  5  8 13  4  6 13  8  0 15  3 13 11 -1 16 13 12 12  0  0  3 11  5  0  2
  3 16  0  0  0  4  0  2  2  2  0  1  0  6  1  2  2  7 11  4 16 13  4  4
  2  0  5  9  1  3 16 -1  4 11  6  3  2 13 13  0  7  0 11  2  4  0  0 12
 13  9 11 14 10  0 15 13 19  9 11 18 13  9  1  3  4  0 18  3  3 13  2 16
 12  0 13  5  8 14  2  2  1  9  0 20  2  7 13  9  3  5 12  1  4 -1  4 -1
 11 13  3  0  9  1 11  9  0 16  4 10 17  7  4  2  2  7 12 12  1 16 15  0
  2  5  0 -1  4  5 13 12 20 18  2 12  0  8  7  1  3 22  0  0  1  6  9 -1
 13 -1  1  2  8  4  2 21  2 10 11  3  6  3  0 12  6  3 16 -1 16  0  2 -1
  4  0  4  9 12  3 11  9  0  4  7  4  3 13  0 12  2  2  4 13 22 20 22  6
 17 -1  4  7  4 13  9  0  2 11 23  2  5  0  4 20  0 12  5 16 -1  1 10 -1
 17 12 13  0 10 13 12 10 12  0  9  3 20  2 13 13  4  3  9  7 13  0  0 10
 16  3 13 16  0 13  9 -1  6  4  6  0  2  1  9  7 13 12 10  4  4 11  9  7
 14  1  1  6  6  2  4  4 14  1  8  4  7 10 15  2  3  5  2  5  2  2  0  5
  6  4 18  1  6  4 20 -1  7 10 15 13  0  2 14  4  3  1  0 16  5  7  0 22
  0  6 13  2  0  1  1 13  9 19  0  6 -1  4  2  9 11  5  7  5 -1  4 16 13
  4 18  0 13  2  4  2 13  4  0  0 13  6 11  2  0 20  4 13  0  0  2 -1 13
  5  4 15  0  9 20 13 -1  4  2 13 -1 -1 -1 20 11  2 11  2 16 10  3  9  5
  4  6  4 16 10 13 17 13  6 19  4  6 11  7 13  9  3  4  2  1  0  7  1 17
  2  9  4  5  4  7 13  0 11 -1  5 23  0  6  9  5 -1  1  7  0 -1 13  0  1
 16  0  0  2 -1  0  0  0 13 10  7  2  4 13  4 14  2  0 22  0 20 22  4  0
  9  2 20 14  4  0 13 14  1  3  1  4 18  3  2  9 14  1  2  5  9  5  5 17
 -1 13 13  7  4  4  0 16  2 12 -1  1  1  4 11  2]"
dbscan,6,,,,,0.14100651472310186,15,0.01,euclidean,2,0.9723418628454452,0.45486804745385956,6,0.5828847772975202,"[0 1 2 2 1 3 1 1 0 1 0 0 1 2 1 1 0 1 0 0 1 0 4 2 4 1 4 2 1 0 2 1 0 1 0 1 5
 2 2 1 2 5 0 3 5 2 0 0 5 2 1 4 3 5 1 2 2 1 2 0 0 0 1 0 5 3 2 5 0 1 5 2 0 3
 3 1 0 3 4 2 3 2 2 2 0 1 2 0 3 0 3 2 1 1 1 0 3 0 1 4 1 1 5 1 1 3 1 0 2 1 0
 2 2 2 1 1 0 2 1 3 1 1 1 4 5 2 1 1 5 2 1 1 5 1 5 5 3 1 2 0 1 0 0 2 1 0 0 1
 2 2 1 0 3 0 3 0 3 0 1 1 1 0 3 1 3 5 3 1 0 2 1 5 4 0 1 0 5 3 5 3 3 1 0 2 5
 0 0 1 2 3 1 5 5 4 1 1 2 2 0 5 0 2 2 4 0 0 3 3 3 2 2 3 1 0 0 2 1 4 3 0 1 1
 5 0 0 4 3 5 0 2 5 5 0 1 1 5 0 1 3 3 1 1 1 0 2 2 0 2 1 1 0 1 2 1 1 1 0 1 1
 0 1 2 0 0 1 4 2 0 0 3 0 1 1 1 0 3 3 0 2 0 0 5 0 0 0 1 5 0 1 3 0 1 0 3 0 1
 3 2 0 0 2 1 1 0 1 2 0 0 5 1 3 3 1 5 3 5 0 2 1 5 1 1 0 2 1 1 0 1 1 5 4 1 1
 0 0 2 2 4 3 1 3 0 3 1 0 1 2 1 3 3 1 1 1 3 3 1 0 2 0 0 2 0 2 4 5 2 1 1 3 2
 5 5 1 1 0 1 0 0 3 2 0 0 3 3 0 2 2 5 1 3 5 1 5 1 0 0 5 1 2 1 0 1 0 3 0 1 3
 3 3 0 1 3 0 5 1 1 5 3 3 4 0 3 0 4 1 5 1 5 1 3 2 5 5 2 0 1 3 0 3 0 5 0 1 1
 3 2 1 3 0 0 1 1 4 3 1 5 2 1 2 1 1 1 3 3 2 1 1 1 4 1 0 3 5 0 0 2 5 0 3 1 1
 0 5 3 1 5 0 0 0 1 5 4 1 0 5 1 1 0 0 1 4 1 0 2 1 5 0 0 0 3 0 2 2 2 0 1 0 1
 1 2 2 0 4 3 0 5 3 3 5 0 1 2 1 1 0 0 3 4 1 1 2 5 5 0 0 0 4 2 3 0 0 1 5 2 4
 1 0 0 0 5 0 2 4 3 5 1 1 1 3 0 3 1 1 5 2 0 1 0 5 1 0 1 2 2 1 1 0 3 2 0 5 2
 1 1 1 1 3 0 3 3 4 5 1 0 2 0 4 2 0 0 3 0 1 0 3 2 2 0 1 1 1 5 0 0 2 1 0 1 3
 1 5 2 3 3 2 1 0 0 0 1 1 0 0 0 1 1 2 1 5 2 1 2 0 3 2 0 2 0 4 1 1 1 0 1 1 1
 0 3 5 0 2 0 3 0 3 2 1 1 4 2 0 3 0 3 1 5 0 2 2 2 3 5 0 3 0 1 1 5 3 0 3 5 2
 0 2 4 3 2 1 0 3 1 0 1 1 0 3 1 0 1 1 1 5 0 0 5 1 0 2 0 1 1 3 2 5 5 3 1 2 0
 5 0 0 0 0 1 5 5 0 5 2 5 1 3 1 0 2 3 2 0 5 1 0 3 3 4 2 0 1 1 1 1 1 2 3 3 2
 1 0 3 0 0 0 2 1 1 2 1 2 2 0 1 1 3 3 1 1 3 3 1 0 0 0 5 0 2 2 3 1 1 0 0 1 0
 0 0 0 1 5 2 0 1 1 5 2 0 0 1 1 3 2 1 4 1 0 1 0 3 5 5 3 3 0 5 2 3 2 5 3 0 0
 5 1 4 2 0 3 3 5 0 0 2 0 5 1 3 0 0 2 3 5 1 3 2 5 3 1 1 3 4 2 4 2 0 0 1 2 1
 3 1 3 0 0 5 1 5 1 0 3 1 4 0 5 2 1 3 2 1 0 0 1 1 2 2 3 1 3 0 5 0 4 2 1 3 0
 1 2 1 1 1 0 0 1 5 0 1 0 0 0 2 1 0 0 0 5 0 0 2 3 5 3 2 2 0 0 0 0 2 3 0 2 2
 3 1 3 0 5 1 1 1 1 3 3 1 2 2 1 0 2 1 2 1 1 1 0 5 5 0 3 3 0 2 2 2 0 1 1 3 4
 2]"
dbscan,5,,,,,0.1786342817528751,15,0.01,manhattan,2,0.9679946093483452,0.41021923029966895,6,0.7209365048085163,"[ 0  1  1  1  1  2  1  1  0  1  0  0  1  1  1  1  0  1  0  0  1  0  3  1
  3  1  3  1  1  0  1  1  0  1  0  1  4  1  1  1  1  4  0  2  4  1  0  0
  4  1  1  3  2  4  1  1  1  1  1  0  0  0  1  0  4  2  1  4  0  1  4  1
  0  2  2  1  0  2  3  1  2  1  1  1  4  1  1  0  2  0  2  1  1  1  1  0
  2  0  1  3  1  1  4  1  1  2  1  0  1  1  0  1  1  1  1  1  0  1  1  2
  1  1  1  3  4  1  1  1  4  1  1  1  4  1  4  4  2  1  1  0  1  0  4  1
  1  0  0  1  1  1  1  0  2  0  2  0  2  0  1  1  1  0  2  1  2  4  2  1
  0  1  1  4  3  0  1  0  4  2  4  2  2  1  4  1  4  0  0  1  1  2  1  4
  4  3  1  1  1  1  0  4  0  1  1  3  0  0  2  2  2  1  1  2  1  0  0  1
  1  3  2  4  1  1  4  0  0  3  2  4  0  1  4  4  0  1  1  4  0  1  2  2
  1  1  1  0  1  1  0  1  1  1  0  1  1  1  1  1  0  1  1  0  1  1  0  0
  1  3  1  0  0  2  0  1  1  1  0  2  2  0  1  0  0  4  0  0  0  1  4  0
  1  2  0  1  0  2  0  1  2  1  0  0  1  1  1  0  1  1  0  0  4  1  2  2
  1  4  2  4  0  1  1  4  1  1  0  1  1  1  0  1  1  4  3  1  1  0  0  1
  1  3  2  1  2  0  2  1  0  1  1  1  2  2  1  1  1  2  2  1  0  1  0  0
  1  0  1  3  4  1  1  1  2  1  4  4  1  1  0  1  0  0  2  4  4  0  2  2
  0  1  1  4  1  2  4  1  4  1  0  0  4  1  1  1  0  1  0  2  0  1  2  2
  2  0  1  1  0  4  1  1  4  2  2  3  0  2  4  3  1  4  1  4  1  2  1  4
  4 -1  0  1  2  0  2  0  4  0  1  1  2  1  1  2  0  0  1  1  3  2  2  4
  1  1  1  1  1  1  2  2  1  1  1  1  3  1  0  2  4  0  0  1  4  0  2  1
  1  0  4  2  1  4  0  0  0  1  4  3  1  4  4  1  1  0  0  1  3  1  0  1
  1  4  0  0  0  2  0  1  1  1  0  1  0  1  1  1  1  0  3  2  4  4  2  2
  1  0  1  1  1  1  4  0  2  3  1  1  1  4  4  0  0  0  3  1  2  0  0  1
  4  1  3  1  0  0  0  4  0  1  3  2  4  1  1  1  2  0  2  1  1  4  1  4
  1  0  4  1  0  1  1  1  1  1  0  2  1  0  4  1  1  1  1  1  2  0  2  2
  3  4  1  0  1  1  3  1  0  4  2  0  1  0  2  1  1  0  1  1  1  4  0  0
  1  1  0  1  2  1  4  1  2  2  1  1  0  0  0  1  1  0  0  0  1  1  1  1
  4  1  1  1  0  2  1  0  1  0  3  1  1  1  0  1  1  1  4  2  4  0  1  0
  2  0  2  1  1  1  3  1  0  2  0  2  1  4  0  1  1  1  2  4  0  2  0  1
  1  1  2  0  2  4  1  0  1  3  2  1  1  0  2  2  0  1  1  4  2  1  0  1
  1  1  4  0  0  4  1  0  1  0  1  1  2  1  4  4  2  1  1  0  4  0  0  0
  4  1  4  4  0  4  1  1  1  2  1  0  1  1  1  0  4  1  0  2  2  3  1  0
  1  1  1  1  1  1  2  2  1  1  0  2  0  0  0  1  1  1  1  1  1  1  0  1
  1  2  2  1  1  2  2  1  0  0  0  4  0  1  1  2  1  1  0  4  1  0  0  0
  0  1  4  1  0  1  1  4  1  0  0  1  1  2  1  1  3  1  0  1  0  2  4  4
  2  2  0  4  1  2  1  4  2  0  0  4  1  3  1  0  2  2  4  0  0  1  0  4
  1  2  0  0  1  2  4 -1  2  1  4  2  1  1  2  3  1  3  1  4  0  1  1  1
  2  1  2  4  0  4  1  4  1  0  2  1  3  0  4  1  1  2  1  1  0  0  1  1
  1  1  2  1  2  0  4  0  3  1  1  2  0  1  1  1  1  1  0  0  1  4  0  1
  4  0  0  1  1  0  0  0  4  0  0  1  2  4  2  1  1  0  0  0  2  0  2  0
  1  1  2 -1  2  0  4  1  1  1  1  2  2  1  1  1  1  0  1  1  1  1  1  1
  0  4  4  0  2  2  0 -1  1  1  0  1  1  2  3  1]"
