,algo,n_clusters_found,n_clusters_db_score_is_min,n_clusters_ch_score_is_max,n_clusters_silhouette_score_is_max,silhouette_score,hopkins_statistic,umap_n_neighbors,umap_min_dist,umap_metric,umap_n_components,trustworthiness,eps,dbscan_min_samples,validity_index,cluster_labels
0,dbscan,7,,,,,0.24392432449802504,10,0.01,euclidean,2,0.9841709461765777,0.2312718678812665,5,0.10497118118632143,[0 1 0 ... 3 0 5]
1,dbscan,5,,,,,0.13125200449177699,10,0.01,euclidean,3,0.9932167809299116,0.4044343816953604,6,0.44141595719488846,[0 1 0 ... 1 0 4]
