,algo,n_clusters_found,n_clusters_db_score_is_min,n_clusters_ch_score_is_max,n_clusters_silhouette_score_is_max,silhouette_score,hopkins_statistic,umap_n_neighbors,umap_min_dist,umap_metric,umap_n_components,trustworthiness,eps,dbscan_min_samples,validity_index,cluster_labels
0,dbscan,11,,,,,0.12136865457220114,5,0.01,euclidean,2,0.9812203629032258,0.6410509811796069,5,0.5419393459458002,"[ 0  1  2  2  1  3  1  1  0  1  0  0  1  2  1  1  0  1  0  0  1  0  4  5
  4  1  4  2  1  0  6  1  0  1  0  1  7  2  2  5  2  8  0  3  8  6  0  0
  8  6  1  4  3  7  1  6  6  1  5  0  0  0  1  0  8  3  2  8  0  1  7  5
  0  3  3  1  0  3  4  2  3  6  6  2  0  1  6  0  3  0  3  2  1  1  1  0
  3  0  1  4  5  1  8  1  1  3  5  0  6  1  0  5  2  2  1  1  0  6  9  3
  1  1  9  4  8  6  1  1  8  6  1  1  7  1  0 10  3  1  2  0  1  0  0  2
  1  0  0  1  6  2  1  0  3  0  3  0  3  0  5  1  1  0  3  1  3  8  3  1
  0  5  1  8  4  0  1  0  7  3  7  3  3  1  0  2 10  0  0  1  2  3  1 10
  8  4  1  9  6  5  0  8  0  6  5  4  0  0  3  3  3  6  6  3  1  0  0  6
  1  4  3  0  1  1  8  0  0  4  3  8  0  2 10  6  0  1  1  7  0  5  3  3
  1  1  1  0  6  5  0  2  1  1  0  1  2  1  1  1  0  1  1  0  1  2  0  0
  5  4  6  0  0  3  0  1  1  1  0  3  3  0  6  0  0  8  0  0  0  1  7  0
  1  3  0  1  0  3  0  1  3  6  0  0  5  1  1  2  1  2  2  0  8  1  3  3
  1  7  3  7  0  2  1  7  1  1  0  2  9  1  0  1  1  8  4  1  1  0  0  2
  6  4  3  1  3  0  3  1  0  1  5  1  3  3  1  1  1  3  3  1  0  5  0  0
  6  0  6  4  8  6  1  1  3  6  0  8  9  1  0  1  0  0  3  0  0  0  3  3
  0  5  5  7  1  3  8  5  8  7  0  0  7  1  6  7  0  1  0  3  0  1  3  3
  3  2  5  3  0  7  5  1  8  3  3  4  0  3  0  4  1  8  1  8  9  3  5  7
  8  5  0  1  3  0  3  0  7  0  1  1  3  6  1  3  0  0  5  9  4  3  1  8
  5  1  2  1  1  1  3  3  6  1  1  1  4  1  0  3  7  0  0  6  7  0  3  1
  1  0 10  3  1  7  0  0  0  1  8  4  1  0 10  1  9  0  0  1  4  1  0  6
  1  7  0  0  0  3  0  2  2  2  0  1  0  1  1  6  6  0  4  3  0  8  3  3
  6  0  1  5  1  1  0  0  3  4  1  1  2  8  8  0  0  0  4  2  3  0  0  5
  8  5  4  5  0  0  0  7  0  6  4  3  7  1  1  1  3  0  3  1  1  8  6  0
  1  0  8  1  0  1  6  2  5  1  0  3  2  0  7  6  1  1  5  1  3  0  3  3
  4  8  1  0  5  0  4  5  0  0  3  0  1  0  3  2  2  0  9  5  1  7  0  0
  2  1  0  1  3  1  7  6  3  3  2  5  0  0  0  1  1  2  0  0  1  9  5  9
  8  5  1  2  0  3  6  0  2  0  4  1  1  1  0  5  1  1  0  3  7  0  5  0
  3  0  3  5  5  1  4  6  0  3  0  3  1  7  0  6  6  2  3  7  2  3  2  1
  1  7  3  0  3  7  6  0  6  4  3  6  1  0  3  1  0  1  1  0  3  1  0  1
  1  9  8  0  0  7  1  0  6  0  1  1  3  6  8  7  3  1  6  0  8  0  0  0
  0  1  8  7  0  7  6  7  1  3  9  0  6  3  6  0  8  1  0  3  3  4  5  0
  5  5  1  9  1  2  3  3  6  1  0  3  0  0  0  2  1  5  6  1  2  6  0  1
  1  3  3  1  1  3  3  1  0  0  0  8  0  2  6  3  1  1  0  0  1  0  0  2
  0  5  7  2  0  1  1 10  6  0  0  1  7  3  6  1  4  1  0  1  0  3  0  8
  3  3  7  8  6  3  6  8  3  0  0  7  1  4  2  0  3  3  7  0  0  2  0  8
  1  3  0  0  6  3  7  5  3  6  8  3  1  7  3  4  2  4  6  0  0  1  5  1
  3  1  3  0  0  8  1 10  9  0  3  1  4  0  8  6  1  3  6  1  0  0  1  1
  6  5  3  1  3  0  8  0  4  6  1  3  0  1  6  1  1  5  0  0  9  8  0  1
  0  0  0  6  5  0  0  0  7  0  0  2  3  7  3  5  6  0  2  0  0  6  3  0
  5  6  3  5  3  0  8  5  1  1  1  3  3  1  6  6  5  0  2  1  6  1  1  1
  0  7  7  0  3  3  0  0  2  6  0  5  1  3  4  2]"
1,dbscan,51,,,,,0.14420927107337905,5,0.01,manhattan,2,0.9785431451612904,0.26617380805570173,6,0.4652657691709719,"[ 0 45  1  1  8  2  3  4  0  4  5 16  6  1  7  8  9  4  0 10 11 12 13 14
 13  6 13 15  4 16 11  4 16  4  9 17 18 15 19 20  1 18 16 21 18 14 22  0
 18 14  4 47  2 18 23 24 25  8 26 12 10 27  8  0 28 21  1 18 16  8 29  1
 16  2 21 30 22 31 32 33 -1 15 33 19 29 23  1 22 31 34  2 33 30 23  4 27
 31 16 35 13 20  4 18 30  8 36 37 38 24  6  0 14 33  1 -1  4 10 15  4 39
 17  8 40 13 28 23 45 30 28 11 35 11 29  8 -1 18 21  6 25 10  3  0 41 15
 -1 34  9  6 24 15 -1 22 39 42  2 27 43 16 26 23 -1 16  2 -1  2 28  2 30
  5 26 30 28 32  0  6 38 29 44 18  2 44  4 29 15 28 34 27 30 19 31  4 18
 18 32 45 40 15 26  5 18 12 20 26 32 16 10  2 39 43 -1 24  2 11  0  0 15
 17 13  2 29  3  6 28  5 10 13 44 18  0 15 18 15 12 30  4 18 46 20  2 -1
  8  6  3 10 24 26 42 33 11  4 42 23 19  8 -1 35 22 11  7 -1 -1 19  5 27
 17 47 14 12 22 36 16 35  4 35 16  2  2 10 23  0  0 28 10 10 38 45 18 22
 30  2 10 30  0  2 34  7  2 25  5 34 26  3  6 48 35  1 48 12 28 11  2 49
 45 18 21 18 12 11 17 18 17  6  0 15 -1 35 34 30 -1 18 47  8 30 34  5 19
 25 47 -1  4 44  0 49  6  0  8 -1 30 44  2  6 40  6  2 39  4 27 26 34 16
 25 16 25 13 28 11  7 23 39 24 -1 18 40 23 10  6 27  0 39 41 29 38 -1 44
  0 14 14 50  4 43 18 20 18 50 27 27 18  8 14 50  0 11 10  2 27  8  2  2
 44 48 20 23 10 18 20  4 18 36  2 47 34  2 -1 13 30 28 -1 28 -1 49 26 18
 28 20 12 23  2  0 44  0 18 16  6  4  2 24  8 31 22 22 20  4 47 39  2 28
 37 -1 19 17 30  6 44  2 11  3  4  8 47  8 34  2 18 34  5 25 29  9 49  8
 35  9 28  2  4 18  9  0 27  8 18 13 -1 29 28  4 40 16 10  8 13  3 22 15
  8 29 34 10 34 21 16 15  1 15 22 -1  0  4  6 25 24  5 13  2 -1 18  2  2
 15 16  3 26  6  8 41 -1  2 13  4  8 15 18 18 16  5 16 13 19  2  0 10 17
 18 26 47 20 12 16 27 18  5 26 13 39 50 11  6  8  2 10 39  8  8 18  1 41
 40 34 18 35 12  7 25 33 37 11  0 44  1 38 18 11  8 35 17 23 21 38  2 36
 13 28  8 10 26 -1 32 26 16 41  2 12 30 38 31 15  1  5 40 17 -1 29 27  0
 25  3 34  6  2  3 18 -1 44 39 33 17 34  9 38  6  8 48 16 34  6  4 26 -1
 18 -1 23 33  9  2 25 22 15 12 13  8 -1  8 16 17  4  8 29 39 29 46 -1 42
 31 16  2 26 17  8 47 11 34  2  5  2  8 18 46 -1 15 15  2 50 48 44 48  4
 30 50  2 38 36 18 14 10 25 13 49 -1  3 46  2 44 16 17  3 41 39 -1  9 11
 30 40 18 10 12 18  4 12 -1 34 11  8 44 25 18 18 36  8 23  5 28 34 10 12
 41  8 18 29 22 18 24 50  4  2  4  0 24 23 11 38 28 40 12 21  2 13 11  5
 20 37 23 -1  4 15  2 43 20  6  9 36  5 12 27  1 30  7 24  3 15 24 42 35
  4  2 39  6  4  2 44 11 38 12 27 18 22 15 20  2  8  6 34 41  7  5 16 48
 10 17 18 19 42  6  6 18 14  5 10  4 50 36 24 11 47  3 38 35 15 21 29 18
  2 39 10 28 25  2 24 28 21  0 34 18  4 47 15 16 44 43 50 46  0 19 46 18
  7 36 27 46 14 44 18 20  2 24 18 39 -1 50 44 47 15 47  1 41 12 30 26 35
  2  4  2 41 12 28 30 18  4  5  2  4 47 38 18 23  8 43 15 11  0  5  6 30
 24 26  2 35 31  5 28 42 32 23 35 49  5  4 26 -1 -1 37  5  0 -1 28 16  6
 41  0 46 25 -1 16  0  0 18  9  5 15  2 18  2 20 25  0 48 34 44 15 36 16
 26 24 44 20  2  0 28 20  6  8 45  2 39  8 25 11 20 -1  1  3 14 35 35 30
 -1 50 18  5 36  2 10 41  1 40 22 37  6 36 13 15]"
2,dbscan,7,,,,,0.1388590656107254,10,0.01,euclidean,2,0.9743048247841544,0.47300352680713287,6,0.45650660276274735,"[ 0  1  2  2  1  3  1  1  0  1  0  0  1  2  1  1  0  1  0  0  1  0  4  5
  4  1  4  2  1  0  5  1  0  1  0  1  6  2  2  1  2  6  0  3  6  5  0  0
  6  5  1  4  3  6  1  5  5  1  5  0  0  0  1  0  6  3  2  6  0  1  6  5
  0  3  3  1  0  3  4  2  3  5  2  2  0  1  5  0  3  0  3  2  1  1  1  0
  3  0  1  4  1  1  6  1  1  3  5  0  5  1  0  5  2  2  1  1  0  5  1  3
  1  1  1  4  6  5  1  1  6  5  1  1  6  1 -1  6  3  1  2  0  1  0  0  2
  1  0  0  1  5  2  1  0  3  0  3  0  3  0  5  1  1  0  3  1  3  6  3  1
  0  5  1  6  4  0  1  0  6  3  6  3  3  1  0  2  6  0  0  1  2  3  1  6
  6  4  1  1  5  5  0  6  0  5  5  4  0  0  3  3  3  5  5  3  1  0  0  5
  1  4  3  0  1  1  6  0  0  4  3  6  0  2  6  5  0  1  1  6  0  1  3  3
  1  1  1  0  5  5  0  2  1  1  0  1  2  1  1  1  0  1  1  0  1  2  0  0
  1  4  5  0  0  3  0  1  1  1  0  3  3  0  5  0  0  6  0  0  0  1  6  0
  1  3  0  1  0  3  0  1  3  5  0  0  5  1  1  0  1  2  0  0  6  1  3  3
  1  6  3  6  0  2  1  6  1  1  0  2  1  1  0  1  1  6  4  1  1  0  0  2
  5  4  3  1  3  0  3  1  0  1  5  1  3  3  1  1  1  3  3  1  0  5  0  0
  5  0  5  4  6  5  1  1  3  5  6  6  1  1  0  1  0  0  3 -1  0  0  3  3
  0  5  5  6  1  3  6  1  6  1  0  0  6  1  5  1  0  1  0  3  0  1  3  3
  3  0  1  3  0  6  1  1  6  3  3  4  0  3  0  4  1  6  1  6  1  3  5  6
  6  5  0  1  3  0  3  0  6  0  1  1  3  5  1  3  0  0  1  1  4  3  1  6
  5  1  2  1  1  1  3  3  5  1  1  1  4  1  0  3  6  0  0  5  6  0  3  1
  1  0  6  3  1  6  0  0  0  1  6  4  1  0  6  1  1  0  0  1  4  1  0  5
  1  6  0  0  0  3  0  2  2  2  0  1  0  1  1  5  5  0  4  3  0  6  3  3
  5  0  1  5  1  1  0  0  3  4  1  1  2  6  6  0  0  0  4  2  3  0  0  1
  6  5  4  1  0  0  0  6  0  5  4  3  6  1  1  1  3  0  3  1  1  6  5  0
  1  0  6  1  0  1  5  2  5  1  0  3  2  0  6  5  1  1  1  1  3  0  3  3
  4  6  1  0  5  0  4  5  0  0  3  0  1  0  3  2  2  0  1  1  1  6  0  0
  2  1  0  1  3  1  6  5  3  3  2  1  0  0  0  1  1  0  0  0  1  1  5  1
  6  5  1  2  0  3  5  0  2  0  4  1  1  1  0  1  1  1  0  3  6  0  5  0
  3  0  3  5  1  1  4  5  0  3  0  3  1  6  0  5  5  2  3  6  0  3  0  1
  1  6  3  0  3  6  5  0  5  4  3  5  1  0  3  1  0  1  1  0  3  1  0  1
  1  1  6  0  0  6  1  0  5  0  1  1  3  5  6  6  3  1  5  0  6  0  0  0
  0  1  6  6  0  6  5  6  1  3  1  0  5  3  5  0  6  1  0  3  3  4  2  0
  1  5  1  1  1  2  3  3  5  1  0  3  0  0  0  2  1  1  5  1  2  5  0  1
  1  3  3  1  1  3  3  1  0  0  0  6  0  2  5  3  1  1  0  0  1  0  0  0
  0  1  6  2  0  1  1  6  5  0  0  1  1  3  5  1  4  1  0  1  0  3  6  6
  3  3  0  6  5  3  5  6  3  0  0  6  1  4  2  0  3  3  6  0  0  2  0  6
  1  3  0  0  5  3  6  1  3  5  6  3  1  1  3  4  2  4  5  0  0  1  5  1
  3  1  3  0  0  6  1  6  1  0  3  1  4  0  6  5  1  3  5  1  0  0  1  1
  5  5  3  1  3  0  6  0  4  5  1  3  0  1  5  1  1  1  0  0  1  6  0  1
  0  0  0  5  5  0  0  0  6  0  0  2  3  6  3  5  5  0  0  0  0  5  3  0
  5  5  3  1  3  0  6  1  1  1  1  3  3  1  5  5  1  0  2  1  5  1  1  1
  0  6  6  0  3  3  0 -1  2  5  0  5  1  3  4  2]"
3,dbscan,35,,,,,0.1488173555780401,10,0.01,manhattan,2,0.9704051802945658,0.23056396637233123,6,0.39559532776010264,"[ 0  1  2  2  3  4  5  6  0  6  7  0  8  2  5  3  9  6 -1  0 10 11 12 10
 12 28 12 13  6  0 -1  6  0  6  9 14 15 13  2 16  2 17  0 18 -1 10  0  0
 17 10  6 12  4 15 19  2  2  3 10 11  0 20  3  0 17 18  2 17 -1  3 21  2
 -1  4 18 22  0 23 12  2 24 13  2  2 21 19  2  0 23  0 18  2 22 19  6 20
 23  0 25 12 16  6 17 22  3 -1  1  7 -1 28 -1 10  2  2 -1  6  0 13  6 24
 14  3 14 12 17 26  1 22 -1 26 27 10 21  3 -1 15 18 28  2  0  5  0 29 13
  6  0  9  8  2  2 25 32 24  0 18 20 18 -1 10 19 10 -1 18  1  4 17 23 -1
 30 10 22 17 12  0  8  7 21 31 15 18 31  6 -1 13 17  0 20 22  2 23  6 15
 17 12  1 14 13 10  7 17 11 16 10 12 -1  0 18 24 18 -1  2 18 10  0  0 13
 14 12  4 -1  5 28 17 30  0 12 31 17  0 13 15 13 11 22  6 15  0 16 23 24
  3 28  5  0  2 10  0  2 10  6  0 19  2  3  8 25  0 10  5  0 -1  2  7 20
 14 12 10  9 32 23  0 25  6 27  0  4 23  0 26  0  0 17  0  0  7 -1 15 32
 22 18  0 22  0  4  0  5  4  2  7  0 10  5  8 33 27  2 33 11 17 10 18 24
  1 15 18 15 11 -1 14 15 14 34  0 13 -1 27  0 22  1 17 12  3 22  0  7  2
  2 12 18  6 31  0 24 34  0  3 -1 22 31 18 34 14 34 18 24  6 20 10  0  0
  2  0 -1 12 17 26  5 19 24  2 15 17 14 19  0  8 20  0 24 -1  0  7 24 31
 -1 10 10 15  6 18 17 16 17 14 20 20 15  3 10 -1  0 10  0  4 20  3  4  4
 31 33 16 31  0 15 16  6 17 23 18 12  0 18 -1 12 22 17 -1 17 -1 24 10 15
 17 -1 11 -1  4  0 31  0 15  0 28  6 18  2  3 23 32 32 16  6 12 24 18 17
  1  6  2 14 22  1 31 18 10  5  6  3 12  3  0  4 15  0 30  2 21  9 24  3
 25  9 17  4  6 15  9  0 20  3 17 12 -1 21 15 14 14  0  0  3 12  5  0 13
  3 21  0  0  0 18  0 13  2 13  0  1  0  6  8  2  2  7 12  4 29 17 18  4
 13 -1  5 10  1  3 29 -1  4 12  6  3 13 17 17  0  7  0 12  2  4  0  0 14
 17 10 12 16 11  0 20 15 30 10 12 24 15 10  8  3  4  0 24  3  3 17  2 29
 14  0 17 27  9 -1  2  2  1 10  0 31  2  7 17 26  3 25 14  8 18 20  4 -1
 12 17  3  0 10 28 12 10  0 29 18 11 22  7 23 13  2  7 14 -1  1 21 20  0
  2  5  0 -1  4  5 15 14 31 24  2 14  0  9  7  8  3 33  0  0  8  6 10 -1
 17 -1 19  2  9 18  2 32 13 11 12  3  6  3  0 14  6  3 21 24 21  0 -1 -1
 23  0  4 10 14  3 12 26  0 18  7  4  3 15  0 14 13 13  4 15 33 31 33  6
 22 -1 18  7 23 15 10  0  2 12 24  2  5  0 18 31  0 14  5 29 24 -1 11 -1
 22 14 17  0 11 15 14 11 14  0 10  3 31  2 17 15 23  3 26  7 17  0  0 11
 29  3 17 21  0 15 -1 -1  6 18  6  0  2 19 -1  7 17 14 11 18 18 12 26  7
 16  1 19 -1  6 13  4 18 16 -1  9 23  7 11 20  2  3 25  2  5 13  2  0 27
  6  4 24  8  6  4 31 -1  7 11 20 17  0 13 16 -1  3 28  0 -1  5  7  0 33
  0  6 15  2  0  8  8 -1 10 30  0  6 -1 23  2 10 12  5  7 25 -1 18 21 17
 18 24  0 17  2 18  2 17 18  0  0 15  6 12 13 -1 31 18 15  0  0  2 -1 17
  5 23 20  0 10 31 15 -1  4  2 17 24 -1 -1 31 12 13 12  2 29 11  3 10 27
  4  6  4 29 11 17 22 -1  6 30  4  6 12  7 17 26  3 18 13  1  0  7 28 22
  2 10  4 27 23  7 17  0 12 31 27 24  0  6 -1  5 -1  1  7  0 -1 17  0 34
 29  0  0  2 -1  0  0  0 -1 11  7 13 18 15  4 16  2  0 33  0 31 33 23 -1
 10  2 31 16 18  0 17 16  8  3  1  4 24  3  2 10 16 11  2  5 10 27 25 22
 -1 15 15  7 23 18  0 -1  2 14 -1  1 28 23 12 13]"
4,dbscan,5,,,,,0.1668643145480758,15,0.01,euclidean,2,0.9716047765267827,0.4483036323994493,6,0.6850850736071387,"[0 1 1 1 1 2 1 1 0 1 0 0 1 1 1 1 0 1 0 0 1 0 3 1 3 1 3 1 1 0 1 1 0 1 0 1 4
 1 1 1 1 4 0 2 4 1 0 0 4 1 1 3 2 4 1 1 1 1 1 0 0 0 1 0 4 2 1 4 0 1 4 1 0 2
 2 1 0 2 3 1 2 1 1 1 0 1 1 0 2 0 2 1 1 1 1 0 2 0 1 3 1 1 4 1 1 2 1 0 1 1 0
 1 1 1 1 1 0 1 1 2 1 1 1 3 4 1 1 1 4 1 1 1 4 1 4 4 2 1 1 0 1 0 0 1 1 0 0 1
 1 1 1 0 2 0 2 0 2 0 1 1 1 0 2 1 2 4 2 1 0 1 1 4 3 0 1 0 4 2 4 2 2 1 0 1 4
 0 0 1 1 2 1 4 4 3 1 1 1 1 0 4 0 1 1 3 0 0 2 2 2 1 1 2 1 0 0 1 1 3 2 0 1 1
 4 0 0 3 2 4 0 1 4 4 0 1 1 4 0 1 2 2 1 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1
 0 1 1 0 0 1 3 1 0 0 2 0 1 1 1 0 2 2 0 1 0 0 4 0 0 0 1 4 0 1 2 0 1 0 2 0 1
 2 1 0 0 1 1 1 0 1 1 0 0 4 1 2 2 1 4 2 4 0 1 1 4 1 1 0 1 1 1 0 1 1 4 3 1 1
 0 0 1 1 3 2 1 2 0 2 1 0 1 1 1 2 2 1 1 1 2 2 1 0 1 0 0 1 0 1 3 4 1 1 1 2 1
 4 4 1 1 0 1 0 0 2 4 0 0 2 2 0 1 1 4 1 2 4 1 4 1 0 0 4 1 1 1 0 1 0 2 0 1 2
 2 2 0 1 2 0 4 1 1 4 2 2 3 0 2 0 3 1 4 1 4 1 2 1 4 4 1 0 1 2 0 2 0 4 0 1 1
 2 1 1 2 0 0 1 1 3 2 1 4 1 1 1 1 1 1 2 2 1 1 1 1 3 1 0 2 4 0 0 1 4 0 2 1 1
 0 4 2 1 4 0 0 0 1 4 3 1 0 4 1 1 0 0 1 3 1 0 1 1 4 0 0 0 2 0 1 1 1 0 1 0 1
 1 1 1 0 3 2 0 4 2 2 4 0 1 1 1 1 0 0 2 3 1 1 1 4 4 0 0 0 3 1 2 0 0 1 4 1 3
 1 0 0 0 4 0 1 3 2 4 1 1 1 2 0 2 1 1 4 1 0 1 0 4 1 0 1 1 1 1 1 0 2 1 0 4 1
 1 1 1 1 2 0 2 2 3 4 1 0 1 0 3 1 0 0 2 0 1 0 2 1 1 0 1 1 1 4 0 0 1 1 0 1 2
 1 4 1 2 2 1 1 0 0 0 1 1 0 0 0 1 1 1 1 4 1 1 1 0 2 1 0 1 0 3 1 1 1 0 1 1 1
 0 2 4 0 1 0 2 0 2 1 1 1 3 1 0 2 0 2 1 4 0 1 1 1 2 4 0 2 0 1 1 4 2 0 2 4 1
 0 1 3 2 1 1 0 2 1 0 1 1 0 2 1 0 1 1 1 4 0 0 4 1 0 1 0 1 1 2 1 4 4 2 1 1 0
 4 0 0 0 0 1 4 4 0 4 1 4 1 2 1 0 1 2 1 0 4 1 0 2 2 3 1 0 1 1 1 1 1 1 2 2 1
 1 0 2 0 0 0 1 1 1 1 1 1 1 0 1 1 2 2 1 1 2 2 1 0 0 0 4 0 1 1 2 1 1 0 0 1 0
 0 0 0 1 4 1 0 1 1 4 1 0 0 1 1 2 1 1 3 1 0 1 0 2 4 4 2 2 0 4 1 2 1 4 2 0 0
 4 1 3 1 0 2 2 4 0 0 1 0 4 1 2 0 0 1 2 4 1 2 1 4 2 1 1 2 3 1 3 1 0 0 1 1 1
 2 1 2 0 0 4 1 4 1 0 2 1 3 0 4 1 1 2 1 1 0 0 1 1 1 1 2 1 2 0 4 0 3 1 1 2 0
 1 1 1 1 1 0 0 1 4 0 1 0 0 0 1 1 0 0 0 4 0 0 1 2 4 2 1 1 0 0 0 0 1 2 0 1 1
 2 1 2 0 4 1 1 1 1 2 2 1 1 1 1 0 1 1 1 1 1 1 0 4 4 0 2 2 0 4 1 1 0 1 1 2 3
 1]"
5,dbscan,5,,,,,0.162733471235099,15,0.01,manhattan,2,0.9674361651313544,0.5223993228794388,6,0.7506538843330217,"[ 0  1  1  1  1  2  1  1  0  1  0  0  1  1  1  1  0  1  0  0  1  0  3  1
  3  1  3  1  1  0  1  1  0  1  0  1  4  1  1  1  1  4  0  2  4  1  0  0
  4  1  1  3  2  4  1  1  1  1  1  0  0  0  1  0  4  2  1  4  0  1  4  1
  0  2  2  1  0  2  3  1  2  1  1  1  4  1  1  0  2  0  2  1  1  1  1  0
  2  0  1  3  1  1  4  1  1  2  1  0  1  1  0  1  1  1  1  1  0  1  1  2
  1  1  1  3  4  1  1  1  4  1  1  1  4  1  4  4  2  1  1  0  1  0  4  1
  1  0  0  1  1  1  1  0  2  0  2  0  2  0  1  1  1  0  2  1  2  4  2  1
  0  1  1  4  3  0  1  0  4  2  4  2  2  1  4  1  4  0  0  1  1  2  1  4
  4  3  1  1  1  1  0  4  0  1  1  3  0  0  2  2  2  1  1  2  1  0  0  1
  1  3  2  4  1  1  4  0  0  3  2  4  0  1  4  4  0  1  1  4  0  1  2  2
  1  1  1  0  1  1  0  1  1  1  0  1  1  1  1  1  0  1  1  0  1  1  0  0
  1  3  1  0  0  2  0  1  1  1  0  2  2  0  1  0  0  4  0  0  0  1  4  0
  1  2  0  1  0  2  0  1  2  1  0  0  1  1  1  0  1  1  0  0  4  1  2  2
  1  4  2  4  0  1  1  4  1  1  0  1  1  1  0  1  1  4  3  1  1  0  0  1
  1  3  2  1  2  0  2  1  0  1  1  1  2  2  1  1  1  2  2  1  0  1  0  0
  1  0  1  3  4  1  1  1  2  1  4  4  1  1  0  1  0  0  2  4  4  0  2  2
  0  1  1  4  1  2  4  1  4  1  0  0  4  1  1  1  0  1  0  2  0  1  2  2
  2  1  1  2  0  4  1  1  4  2  2  3  0  2  4  3  1  4  1  4  1  2  1  4
  4  1  0  1  2  0  2  0  4  0  1  1  2  1  1  2  0  0  1  1  3  2  2  4
  1  1  1  1  1  1  2  2  1  1  1  1  3  1  0  2  4  0  0  1  4  0  2  1
  1  0  4  2  1  4  0  0  0  1  4  3  1  4  4  1  1  0  0  1  3  1  0  1
  1  4  0  0  0  2  0  1  1  1  0  1  0  1  1  1  1  0  3  2  4  4  2  2
  1  0  1  1  1  1  4  0  2  3  1  1  1  4  4  0  0  0  3  1  2  0  0  1
  4  1  3  1  0  0  0  4  0  1  3  2  4  1  1  1  2  0  2  1  1  4  1  4
  1  0  4  1  0  1  1  1  1  1  0  2  1  0  4  1  1  1  1  1  2  0  2  2
  3  4  1  0  1  1  3  1  0  4  2  0  1  0  2  1  1  0  1  1  1  4  0  0
  1  1  0  1  2  1  4  1  2  2  1  1  0  0  0  1  1  0  0  0  1  1  1  1
  4  1  1  1  0  2  1  0  1  0  3  1  1  1  0  1  1  1  4  2  4  0  1  0
  2  0  2  1  1  1  3  1  0  2  0  2  1  4  0  1  1  1  2  4  0  2  0  1
  1  4  2  0  2  4  1  0  1  3  2  1  1  0  2  2  0  1  1  4  2  1  0  1
  1  1  4  0  0  4  1  0  1  0  1  1  2  1  4  4  2  1  1  0  4  0  0  0
  4  1  4  4  0  4  1  4  1  2  1  0  1  2  1  0  4  1  0  2  2  3  1  0
  1  1  1  1  1  1  2  2  1  1  0  2  0  0  0  1  1  1  1  1  1  1  0  1
  1  2  2  1  1  2  2  1  0  0  0  4  0  1  1  2  1  1  0  4  1  0  0  0
  0  1  4  1  0  1  1  4  1  0  0  1  1  2  1  1  3  1  0  1  0  2  4  4
  2  2  0  4  1  2  1  4  2  0  0  4  1  3  1  0  2  2  4  0  0  1  0  4
  1  2  0  0  1  2  4  1  2  1  4  2  1  1  2  3  1  3  1  4  0  1  1  1
  2  1  2  4  0  4  1  4  1  0  2  1  3  0  4  1  1  2  1  1  0  0  1  1
  1  1  2  1  2  0  4  0  3  1  1  2  0  1  1  1  1  1  0  0  1  4  0  1
  4  0  0  1 -1  0  0  0  4  0  0  1  2  4  2  1  1  0  0  0  2  0  2  0
  1  1  2  1  2  0  4  1  1  1  1  2  2  1  1  1  1  0  1  1  1  1  1  1
  0  4  4  0  2  2  0  1  1  1  0  1  1  2  3  1]"
